"You are requesting for a less amount(%s) than the minimun request payment amount(%s) set by site administrator. Please request for an amount equal or greater than (%s).";"You are requesting for a less amount(%s) than the minimun request payment amount(%s) set by site administrator. Please request for an amount equal or greater than (%s)."
"You are requesting a amount for which you are not able. Please request for a amount equal or less than %s";"You are requesting a amount for which you are not able. Please request for a amount equal or less than %s"
"You are requesting a amount for which you are not able. Please request for a amount equal or less than in your shopping account.";"You are requesting a amount for which you are not able. Please request for a amount equal or less than in your shopping account."
"Payment request edited successfully.";"Payment request edited successfully."
"Payment request deleted successfully.";"Payment request deleted successfully."
"Gateway login failed. Please insert all the informations or double check your connection information.";"Gateway login failed. Please insert all the informations or double check your connection information."
"Gateway login failed. Please double check your connection information. The gateway has been disabled. The message was: [%2$d] %1$s";"Gateway login failed. Please double check your connection information. The gateway has been disabled. The message was: [%2$d] %1$s"
"Gateway is currently disabled.";"Gateway is currently disabled."
"Changes saved.";"Changes saved."
"Thank you for your interest in this product. You will be Notified by Email when it becomes available.";"Thank you for your interest in this product. You will be Notified by Email when it becomes available."
"Weight Range From";"Weight Range From"
"Method Dependency From";"Method Dependency From"
"Please enter starting weight limit - it is required.";"Please enter starting weight limit - it is required."
"Please enter a valid weight.";"Please enter a valid weight."
"Please enter starting ship limit - it is required.";"Please enter starting ship limit - it is required."
"Please enter a valid ship start limit.";"Please enter a valid ship start limit."
"Please enter a valid ship end limit.";"Please enter a valid ship end limit."
"Please enter weight range logically.";"Please enter weight range logically."
"Please enter cost/quantity correct range value.";"Please enter cost/quantity correct range value."
"Please enter starting range of Method Dependency - it is required.";"Please enter starting range of Method Dependency - it is required."
"Shipping method has been create successfully";"Shipping method has been create successfully"
"Product successfully made highlighted.";"Product successfully made highlighted."
"Product successfully made un-highlighted.";"Product successfully made un-highlighted."
"Product successfully made featured.";"Product successfully made featured."
"Product successfully made un-featured.";"Product successfully made un-featured."
"Product successfully made sponsored.";"Product successfully made sponsored."
"Product successfully made un-sponsored.";"Product successfully made un-sponsored."
"Product successfully enabled.";"Product successfully enabled."
"Thank you for showing your interest in this product. You will be notified by an email, when this product becomes available.";"Thank you for showing your interest in this product. You will be notified by an email, when this product becomes available."
"Must fill store name";"Must fill Showroom name"
"Must fill product name";"Must fill product name"
"Your review has been deleted successfully.";"Your review has been deleted successfully."
"Please enter correct email address of the receiver(s).";"Please enter correct email address of the receiver(s)."
"Your message has been sent successfully.";"Your message has been sent successfully."
"Tax added successfully.";"Tax added successfully."
"Tax edited successfully.";"Tax edited successfully."
"Tax deleted successfully.";"Tax deleted successfully."
"You have not select any location for apply this tax.";"You have not select any location for apply this tax."
"Rate added successfully.";"Rate added successfully."
"Rate edited successfully.";"Rate edited successfully."
"Rate deleteed successfully.";"Rate deleteed successfully."
"This has been closed for posting.";"This has been closed for posting."
"Topic renamed.";"Topic renamed."
"Topic deleted.";"Topic deleted."
"Video doesn't exists or not authorized to delete";"Video doesn't exists or not authorized to delete"
"You have successfully deleted this video.";"You have successfully deleted this video."
"No matching videos were found.";"No matching videos were found."
"Invalid method";"Invalid method"
"Video posted successfully";"Video posted successfully"
"We could not find a video there - please check the URL and try again.";"We could not find a video there - please check the URL and try again."
"Your video is currently being processed - you will be notified when it is ready to be viewed.";"Your video is currently being processed - you will be notified when it is ready to be viewed."
"Video conversion failed. Please try again.";"Video conversion failed. Please try again."
"Video conversion failed. Video format is not supported by FFMPEG. Please try again.";"Video conversion failed. Video format is not supported by FFMPEG. Please try again."
"Video conversion failed. Audio files are not supported. Please try again.";"Video conversion failed. Audio files are not supported. Please try again."
"Video conversion failed. You may be over the site upload limit.  Try  a smaller file, or delete some files to free up space.";"Video conversion failed. You may be over the site upload limit.  Try  a smaller file, or delete some files to free up space."
"Please enter the wishlist title otherwise remove the wishlist note.";"Please enter the wishlist title otherwise remove the wishlist note."
"Create your message with the form given below. (This message will be sent to the owner of this Wishlist.)";"Create your message with the form given below. (This message will be sent to the owner of this Wishlist.)"
"This message corresponds to the Wishlist: ";"This message corresponds to the Wishlist: "
"This product has been removed successfully from this wishlist!";"This product has been removed successfully from this wishlist!"
"Your message to your friend has been sent successfully.";"Your message to your friend has been sent successfully."
"Your wishlist has been created successfully.";"Your wishlist has been created successfully."
"Your wishlist has been edited successfully.";"Your wishlist has been edited successfully."
"Your wishlist has been deleted successfully.";"Your wishlist has been deleted successfully."
"Edit Product Photos";"Edit Product Photos"
"Edit and manage the photos of your product below.";"Edit and manage the photos of your product below."
"An attractive Slideshow will be displayed on your Product Profile page. Below, you can choose the photos to be displayed in that slideshow by using the 'Show in Slideshow' option.";"An attractive Slideshow will be displayed on your Product Profile page. Below, you can choose the photos to be displayed in that slideshow by using the 'Show in Slideshow' option."
"You can also choose the photo snapshot pic for the video displayed in the slideshow by using 'Make Video Snapshot' option.";"You can also choose the photo snapshot pic for the video displayed in the slideshow by using 'Make Video Snapshot' option."
"Note: ";"Note: "
"You can select the video to be displayed in the Slideshow from the 'Videos' section of this Dashboard.";"You can select the video to be displayed in the Slideshow from the 'Videos' section of this Dashboard."
"Make Video Snapshot";"Make Video Snapshot"
"There are currently no photos in this product. %s to add photos now!";"There are currently no photos in this product. %s to add photos now!"
